original_filename	new_filename_iteration2	relabel_channels_clean
rcc3536_pfa_dna-tub-nhs_20230718_csd_05_MISSINGCHANNELS	rcc3536_pfa_dna-tub-nhs-na_20230718_csd_05	
rcc3536_pfa_dna-tub-nhs_20230718_csd_06_MISSINGCHANNELS	rcc3536_pfa_dna-tub-nhs-na_20230718_csd_06	
rcc3777_pfa_dna-tub-nhs_20230531_od_s00	rcc3777_pfa_dna-tub-nhs_20230531_od_s00	
rcc3777_pfa_dna-tub-nhs_20230531_od_s01	rcc3777_pfa_dna-tub-nhs_20230531_od_s01	
rcc3777_pfa_dna-tub-nhs_20230531_od_s02	rcc3777_pfa_dna-tub-nhs_20230531_od_s02	
rcc3777_pfa_dna-tub-nhs_20230531_od_s03	rcc3777_pfa_dna-tub-nhs_20230531_od_s03	
rcc3438_pfa_cetn-tub-dna_20230817_MISSINGNAME_s00	rcc3438_pfa_cetn-tub-dna_20230817_cl_s00	
rcc3438_pfa_cetn-tub-dna_20230817_MISSINGNAME_s01	rcc3438_pfa_cetn-tub-dna_20230817_cl_s01	
rcc3438_pfa_cetn-tub-dna_20230817_MISSINGNAME_s02	rcc3438_pfa_cetn-tub-dna_20230817_cl_s02	
rcc3438_pfa_cetn-tub-dna_20230817_MISSINGNAME_s03	rcc3438_pfa_cetn-tub-dna_20230817_cl_s03	
rcc3438_pfa_cetn-tub-dna_20230817_MISSINGNAME_s04	rcc3438_pfa_cetn-tub-dna_20230817_cl_s04	
rcc3438_pfa_cetn-tub-dna_20230817_MISSINGNAME_s05	rcc3438_pfa_cetn-tub-dna_20230817_cl_s05	
rcc3438_pfa_cetn-tub-dna_20230817_MISSINGNAME_s06	rcc3438_pfa_cetn-tub-dna_20230817_cl_s06	
rcc3438_pfa_cetn-tub-dna_20230817_MISSINGNAME_s07	rcc3438_pfa_cetn-tub-dna_20230817_cl_s07	
rcc3438_pfa_dna-nhs-tub_20230823_MISSINGNAME_s00	rcc3438_pfa_dna-nhs-tub_20230823_cl_s00	
rcc3438_pfa_dna-nhs-tub_20230823_MISSINGNAME_s01	rcc3438_pfa_dna-nhs-tub_20230823_cl_s01	
rcc3438_pfa_dna-nhs-tub_20230823_MISSINGNAME_s02	rcc3438_pfa_dna-nhs-tub_20230823_cl_s02	
rcc3438_pfa_dna-nhs-tub_20230823_MISSINGNAME_s03	rcc3438_pfa_dna-nhs-tub_20230823_cl_s03	
rcc3438_pfa_dna-nhs-tub_20230823_MISSINGNAME_s04	rcc3438_pfa_dna-nhs-tub_20230823_cl_s04	
rcc3438_pfa_dna-nhs-tub_20230823_MISSINGNAME_s05	rcc3438_pfa_dna-nhs-tub_20230823_cl_s05	
rcc3438_pfa_dna-nhs-tub_20230823_MISSINGNAME_s06	rcc3438_pfa_dna-nhs-tub_20230823_cl_s06	
rcc3438_pfa_dna-nhs-tub_20230823_MISSINGNAME_s07	rcc3438_pfa_dna-nhs-tub_20230823_cl_s07	
rcc7014_pfa_nhs-tub-dna_20230712_MISSINGNAME_001	rcc7014_pfa_nhs-tub-dna_20230712_MISSINGNAME_001	
rcc7014_pfa_nhs-tub-dna_20230712_MISSINGNAME_002	rcc7014_pfa_nhs-tub-dna_20230712_MISSINGNAME_002	
rcc1534_pfa_nhs-tub-dna_20230423_od_s00	rcc1534_pfa_nhs-tub-dna_20230423_od_s00	
rcc1534_pfa_nhs-tub-dna_20230423_od_s01	rcc1534_pfa_nhs-tub-dna_20230423_od_s01	
bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_01	bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_01	
bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_02	bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_02	
bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_03	bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_03	
bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_04	bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_04	
bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_05	bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_05	
bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_06	bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_06	
bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_07	bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_07	
bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_08	bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_08	
bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_09	bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_09	
bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_10	bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_10	
bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_11	bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_11	
bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_12	bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_12	
bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_01	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_01	
bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_02	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_02	
bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_03	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_03	
bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_04	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_04	
bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_05	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_05	
bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_06	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_06	
bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_07	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_07	
bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_08	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_08	
bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_09	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_09	
bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_10	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_10	
bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_11	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_11	
rcc6219_pfa_cetn-tub-dna_20240404_MISSINGNAME_s00	rcc6219_pfa_cetn-tub-dna_20240404_cl_s00	
rcc6219_pfa_cetn-tub-dna_20240404_MISSINGNAME_s01	rcc6219_pfa_cetn-tub-dna_20240404_cl_s01	
rcc6219_pfa_cetn-tub-dna_20240404_MISSINGNAME_s02	rcc6219_pfa_cetn-tub-dna_20240404_cl_s02	
rcc6219_pfa_cetn-tub-dna_20240404_MISSINGNAME_s03	rcc6219_pfa_cetn-tub-dna_20240404_cl_s03	
rcc1216_pfa_nhs-tub-dna_20230423_od_s00	rcc1216_pfa_nhs-tub-dna_20230423_od_s00	dna-tub-nhs
rcc1216_pfa_nhs-tub-dna_20230423_od_s01	rcc1216_pfa_nhs-tub-dna_20230423_od_s01	dna-tub-nhs
rcc1216_pfa_nhs-tub-dna_20230423_od_s02	rcc1216_pfa_nhs-tub-dna_20230423_od_s02	dna-tub-nhs
rcc1217_pfa_dna-tub-nhs_20230616_od_s00	rcc1217_pfa_dna-tub-nhs_20230616_od_s00	
rcc1217_pfa_dna-tub-nhs_20230616_od_s01	rcc1217_pfa_dna-tub-nhs_20230616_od_s01	
rcc1536_pfa_nhs-tub-dna_20230423_od_s00	rcc1536_pfa_nhs-tub-dna_20230423_od_s00	
rcc1536_pfa_nhs-tub-dna_20230423_od_s01	rcc1536_pfa_nhs-tub-dna_20230423_od_s01	
rcc1536_pfa_nhs-tub-dna_20230423_od_s02	rcc1536_pfa_nhs-tub-dna_20230423_od_s02	
rcc1536_pfa_tub-dna-act_20230506_od_s00	rcc1536_pfa_tub-dna-act_20230506_od_s00	
rcc1536_pfa_tub-dna-act_20230506_od_s01	rcc1536_pfa_tub-dna-act_20230506_od_s01	
rcc1536_pfa_tub-dna-act_20230506_od_s02	rcc1536_pfa_tub-dna-act_20230506_od_s02	
rcc1536_pfa_tub-dna-act_20230506_od_s03	rcc1536_pfa_tub-dna-act_20230506_od_s03	
rcc1532_pfa_dna-tub-nhs_20230829_csd_01	rcc1532_pfa_dna-tub-nhs_20230829_csd_01	
rcc1532_pfa_dna-tub-nhs_20230829_csd_02	rcc1532_pfa_dna-tub-nhs_20230829_csd_02	
rcc1532_pfa_dna-tub-nhs_20230829_csd_03	rcc1532_pfa_dna-tub-nhs_20230829_csd_03	
rcc10902_pfa_dna-tub-nhs_20230719_csd_01_MISSINGCHANNELS	rcc10902_pfa_dna-tub-nhs-na_20230719_csd_01	
bmcc1_pfa_cetn-tub-dna_20231208_MISSINGNAME_s00	bmcc1_pfa_cetn-tub-dna_20231208_cl_s00	
bmcc1_pfa_cetn-tub-dna_20231208_MISSINGNAME_s01	bmcc1_pfa_cetn-tub-dna_20231208_cl_s01	
bmcc1_pfa_cetn-tub-dna_20231208_MISSINGNAME_s02	bmcc1_pfa_cetn-tub-dna_20231208_cl_s02	
rcc2321_pfa_dna-tub-nhs_20230829_csd_01	rcc2321_pfa_dna-tub-nhs_20230829_csd_01	
rcc2321_pfa_dna-tub-nhs_20230829_csd_02	rcc2321_pfa_dna-tub-nhs_20230829_csd_02	
rcc2321_pfa_dna-tub-nhs_20230829_csd_03	rcc2321_pfa_dna-tub-nhs_20230829_csd_03	
rcc2321_pfa_dna-tub-nhs_20230829_csd_04	rcc2321_pfa_dna-tub-nhs_20230829_csd_04	
rcc2321_pfa_dna-tub-nhs_20230829_csd_05	rcc2321_pfa_dna-tub-nhs_20230829_csd_05	
rcc3430_pfa_dna-tub-nhs_20230531_od_s00	rcc3430_pfa_dna-tub-nhs_20230531_od_s00	
rcc3430_pfa_dna-tub-nhs_20230531_od_s01	rcc3430_pfa_dna-tub-nhs_20230531_od_s01	
rcc3430_pfa_dna-cetn-nhs-tub_20240208_od_s00	rcc3430_pfa_dna-cetn-nhs-tub_20240208_od_s00	
rcc3430_pfa_dna-cetn-nhs-tub_20240208_od_s01	rcc3430_pfa_dna-cetn-nhs-tub_20240208_od_s01	
rcc3430_pfa_dna-cetn-nhs-tub_20240208_od_s02	rcc3430_pfa_dna-cetn-nhs-tub_20240208_od_s02	
bmcc10_pfa_dna-act-nhs-tub_20240203_od_s00	bmcc10_pfa_dna-act-nhs-tub_20240203_od_s00	
bmcc10_pfa_dna-act-nhs-tub_20240203_od_s01	bmcc10_pfa_dna-act-nhs-tub_20240203_od_s01	
bmcc10_pfa_dna-act-nhs-tub_20240203_od_s02	bmcc10_pfa_dna-act-nhs-tub_20240203_od_s02	
bmcc10_pfa_dna-act-nhs-tub_20240203_od_s03	bmcc10_pfa_dna-act-nhs-tub_20240203_od_s03	
bmcc10_pfa_dna-cetn-nhs-tub_20240203_od_s00	bmcc10_pfa_dna-cetn-nhs-tub_20240203_od_s00	
bmcc10_pfa_dna-cetn-nhs-tub_20240203_od_s01	bmcc10_pfa_dna-cetn-nhs-tub_20240203_od_s01	
bmcc10_pfa_dna-cetn-nhs-tub_20240203_od_s02	bmcc10_pfa_dna-cetn-nhs-tub_20240203_od_s02	
bmcc10_pfa_dna-cetn-nhs-tub_20240203_od_s03	bmcc10_pfa_dna-cetn-nhs-tub_20240203_od_s03	
bmcc10_pfa_dna-cetn-nhs-tub_20240207_od_s00	bmcc10_pfa_dna-cetn-nhs-tub_20240207_od_s00	
bmcc10_pfa_dna-cetn-nhs-tub_20240207_od_s01	bmcc10_pfa_dna-cetn-nhs-tub_20240207_od_s01	
bmcc10_pfa_dna-cetn-nhs-tub_20240207_od_s02	bmcc10_pfa_dna-cetn-nhs-tub_20240207_od_s02	
bmcc10_pfa_dna-cetn-nhs-tub_20240207_od_s03	bmcc10_pfa_dna-cetn-nhs-tub_20240207_od_s03	
rcc6257_pfa_dna-tub-nhs_20230817_csd_01	rcc6257_pfa_dna-tub-nhs_20230817_csd_01	
rcc6257_pfa_dna-tub-nhs_20230817_csd_02	rcc6257_pfa_dna-tub-nhs_20230817_csd_02	
rcc6257_pfa_dna-tub-nhs_20230817_csd_03	rcc6257_pfa_dna-tub-nhs_20230817_csd_03	
rcc1540_pfa_dna-tub-nhs_20230802_od_s00	rcc1540_pfa_dna-tub-nhs_20230802_od_s00	
rcc1540_pfa_dna-tub-nhs_20230802_od_s01	rcc1540_pfa_dna-tub-nhs_20230802_od_s01	
rcc1540_pfa_dna-tub-nhs_20230802_od_s02	rcc1540_pfa_dna-tub-nhs_20230802_od_s02	
rcc2550_pfa_cetn-tub-dna_20231018_MISSINGNAME_s00	rcc2550_pfa_cetn-tub-dna_20231018_cl_s00	
rcc2550_pfa_cetn-tub-dna_20231018_MISSINGNAME_s01	rcc2550_pfa_cetn-tub-dna_20231018_cl_s01	
rcc2550_pfa_cetn-tub-dna_20231018_MISSINGNAME_s02	rcc2550_pfa_cetn-tub-dna_20231018_cl_s02	
rcc2550_pfa_cetn-tub-dna_20231018_MISSINGNAME_s03	rcc2550_pfa_cetn-tub-dna_20231018_cl_s03	
rcc10746_pfa_dna-tub-nhs_20230815_csd_01	rcc10746_pfa_dna-tub-nhs_20230815_csd_01	
rcc10746_pfa_dna-tub-nhs_20230815_csd_02	rcc10746_pfa_dna-tub-nhs_20230815_csd_02	
rcc10746_pfa_dna-tub-nhs_20230829_csd_01	rcc10746_pfa_dna-tub-nhs_20230829_csd_01	
rcc10746_pfa_dna-tub-nhs_20230829_csd_02	rcc10746_pfa_dna-tub-nhs_20230829_csd_02	
rcc10746_pfa_dna-tub-nhs_20230829_csd_03	rcc10746_pfa_dna-tub-nhs_20230829_csd_03	
rcc10746_pfa_dna-tub-nhs_20230829_csd_04	rcc10746_pfa_dna-tub-nhs_20230829_csd_04	
rcc10746_pfa_dna-tub-nhs_20230829_csd_05	rcc10746_pfa_dna-tub-nhs_20230829_csd_05	
rcc10746_pfa_dna-tub-nhs_20230829_csd_06	rcc10746_pfa_dna-tub-nhs_20230829_csd_06	
rcc10746_pfa_dna-tub-nhs_20230829_csd_07	rcc10746_pfa_dna-tub-nhs_20230829_csd_07	
bmcc28_pfa_dna-cetn-nhs-tub_20240216_od_s00	bmcc28_pfa_dna-cetn-nhs-tub_20240216_od_s00	
bmcc28_pfa_dna-cetn-nhs-tub_20240216_od_s01	bmcc28_pfa_dna-cetn-nhs-tub_20240216_od_s01	
bmcc28_pfa_dna-cetn-nhs-tub_20240216_od_s02	bmcc28_pfa_dna-cetn-nhs-tub_20240216_od_s02	
bmcc28_pfa_dna-cetn-nhs-tub_20240216_od_s03	bmcc28_pfa_dna-cetn-nhs-tub_20240216_od_s03	
bmcc28_pfa_dna-cetn-nhs-tub_20240216_od_s04	bmcc28_pfa_dna-cetn-nhs-tub_20240216_od_s04	
bmcc21_pfa_cetn-tub-dna_20231208_MISSINGNAME_s00	bmcc21_pfa_cetn-tub-dna_20231208_cl_s00	
bmcc21_pfa_cetn-tub-dna_20231208_MISSINGNAME_s01	bmcc21_pfa_cetn-tub-dna_20231208_cl_s01	
bmcc21_pfa_cetn-tub-dna_20231208_MISSINGNAME_s02	bmcc21_pfa_cetn-tub-dna_20231208_cl_s02	
bmcc21_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s00	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s00	
bmcc21_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s01	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s01	
bmcc21_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s02	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s02	
bmcc21_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s03	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s03	
bmcc21_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s04	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s04	
bmcc21_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s05	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s05	
bmcc21_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s06	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s06	
bmcc21_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s07	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s07	
bmcc21_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s08	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s08	
bmcc21_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s09	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s09	
bmcc21_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s10	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s10	
bmcc21_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s11	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s11	
bmcc21_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s12	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s12	
bmcc21_pfa_dna-tub-cetn-nhs_20240425_MISSINGNAME_s13	bmcc21_pfa_dna-tub-cetn-nhs_20240425_cl_s13	
rcc6695_pfa_dna-tub-nhs_20230719_csd_01_MISSINGCHANNELS	rcc6695_pfa_dna-tub-nhs-na_20230719_csd_01	
rcc6196_pfa_dna-tub-nhs_20230817_csd_01	rcc6196_pfa_dna-tub-nhs_20230817_csd_01	
rcc6196_pfa_dna-tub-nhs_20230817_csd_02	rcc6196_pfa_dna-tub-nhs_20230817_csd_02	
rcc6196_pfa_dna-tub-nhs_20230817_csd_03	rcc6196_pfa_dna-tub-nhs_20230817_csd_03	
rcc6196_pfa_dna-tub-nhs_20230817_csd_04	rcc6196_pfa_dna-tub-nhs_20230817_csd_04	
rcc3691_pfa_dna-tub-nhs_20230616_od_s00	rcc3691_pfa_dna-tub-nhs_20230616_od_s00	
rcc3691_pfa_dna-tub-nhs_20230616_od_s01	rcc3691_pfa_dna-tub-nhs_20230616_od_s01	
rcc3691_pfa_dna-tub-nhs_20230616_od_s02	rcc3691_pfa_dna-tub-nhs_20230616_od_s02	
rcc3691_pfa_dna-cetn-nhs-tub_20240209_od_s00	rcc3691_pfa_dna-cetn-nhs-tub_20240209_od_s00	
rcc3691_pfa_dna-cetn-nhs-tub_20240209_od_s01	rcc3691_pfa_dna-cetn-nhs-tub_20240209_od_s01	
tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_001	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_001	
tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_002	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_002	
tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_003	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_003	
tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_004	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_004	
tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_005	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_005	
tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_006	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_006	
tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_007	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_007	
tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_008	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_008	
tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_009	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_009	
tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_010	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_010	
tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_011	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_011	
tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_012	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_012	
tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_013	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_013	
tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_014	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_014	
tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_015	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_015	
tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_016	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_016	
tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_017	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_017	
tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_018	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_018	
tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_019	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_019	
tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_020	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_020	
tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_021	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_021	
tokyo_MISSINGFIX_nhs-tub-cetn-dna_20230625_fm_04	tokyo_pfa_nhs-tub-cetn-dna_20230625_fm_04	
tokyo_MISSINGFIX_nhs-tub-cetn-dna_20230625_fm_05	tokyo_pfa_nhs-tub-cetn-dna_20230625_fm_05	
tokyo_MISSINGFIX_nhs-tub-cetn-dna_20230625_fm_06	tokyo_pfa_nhs-tub-cetn-dna_20230625_fm_06	
tokyo_MISSINGFIX_nhs-tub-cetn-dna_20230625_fm_03	tokyo_pfa_nhs-tub-cetn-dna_20230625_fm_03	
tokyo_MISSINGFIX_nhs-tub-cetn-dna_20230625_fm_02_TOOMANYCHANNELS	tokyo_pfa_nhs-tub-cetn_20230625_fm_02	
tokyo_MISSINGFIX_nhs-tub-cetn-dna_20230625_fm_07	tokyo_pfa_nhs-tub-cetn-dna_20230625_fm_07	
tokyo_pfa_act-bod-tub-dna_20230629_fm_point0000_seq0000	tokyo_pfa_act-bod-tub-dna_20230629_fm_point0000_seq0000	
tokyo_pfa_act-bod-tub-dna_20230629_fm_point0001_seq0001	tokyo_pfa_act-bod-tub-dna_20230629_fm_point0001_seq0001	
tokyo_pfa_act-bod-tub-dna_20230629_fm_point0002_seq0002	tokyo_pfa_act-bod-tub-dna_20230629_fm_point0002_seq0002	
tokyo_pfa_act-bod-tub-dna_20230629_fm_point0002_seq0002_2	tokyo_pfa_act-bod-tub-dna_20230629_fm_point0002_seq0002_2	
tokyo_pfa_act-bod-tub-dna_20230629_fm_point0003_seq0003	tokyo_pfa_act-bod-tub-dna_20230629_fm_point0003_seq0003	
tokyo_pfa_act-bod-tub-dna_20230629_fm_point0003_seq0003_2	tokyo_pfa_act-bod-tub-dna_20230629_fm_point0003_seq0003_2	
tokyo_pfa_act-bod-tub-dna_20230629_fm_point0004_seq0004	tokyo_pfa_act-bod-tub-dna_20230629_fm_point0004_seq0004	
tokyo_pfa_act-bod-tub-dna_20230629_fm_point0005_seq0005	tokyo_pfa_act-bod-tub-dna_20230629_fm_point0005_seq0005	
tokyo_pfa_act-bod-tub-dna_20230629_fm_point0006_seq0006	tokyo_pfa_act-bod-tub-dna_20230629_fm_point0006_seq0006	
tokyo_pfa_act-bod-tub-dna_20230629_fm_point0007_seq0007	tokyo_pfa_act-bod-tub-dna_20230629_fm_point0007_seq0007	
tokyo_pfa_act-bod-tub-dna_20230629_fm_point0008_seq0008	tokyo_pfa_act-bod-tub-dna_20230629_fm_point0008_seq0008	
tokyo_pfa_act-bod-tub-dna_20230629_fm_point0009_seq0009	tokyo_pfa_act-bod-tub-dna_20230629_fm_point0009_seq0009	
tokyo_pfa_act-bod-tub-dna_20230629_fm_point0010_seq0010	tokyo_pfa_act-bod-tub-dna_20230629_fm_point0010_seq0010	
tokyo_pfa_act-bod-tub-dna_20230629_fm_point0011_seq0011	tokyo_pfa_act-bod-tub-dna_20230629_fm_point0011_seq0011	
tokyo_pfa_act-bod-tub-dna_20230629_fm_point0012_seq0012	tokyo_pfa_act-bod-tub-dna_20230629_fm_point0012_seq0012	
tokyo_pfa_act-bod-tub-dna_20230629_fm_point0013_seq0013	tokyo_pfa_act-bod-tub-dna_20230629_fm_point0013_seq0013	
tokyo_pfa_npc-bod-tub-dna_20230629_fm_point0000_seq0000	tokyo_pfa_npc-bod-tub-dna_20230629_fm_point0000_seq0000	
tokyo_pfa_npc-bod-tub-dna_20230629_fm_point0001_seq0001	tokyo_pfa_npc-bod-tub-dna_20230629_fm_point0001_seq0001	
tokyo_MISSINGFIX_pcna-bod-tub-dna_20230704_fm_001	tokyo_pfa_pcna-bod-tub-dna_20230704_fm_001	
tokyo_MISSINGFIX_pcna-bod-tub-dna_20230704_fm_002	tokyo_pfa_pcna-bod-tub-dna_20230704_fm_002	
tokyo_MISSINGFIX_pcna-bod-tub-dna_20230704_fm_003_TOOMANYCHANNELS	tokyo_pfa_nhs-tub-dna_20230704_fm_003	
tokyo_MISSINGFIX_pcna-bod-tub-dna_20230704_fm_004_TOOMANYCHANNELS	tokyo_pfa_nhs-tub-dna_20230704_fm_004	
tokyo_pfa_dna-tub-bod_20230705_fm_001	tokyo_pfa_dna-tub-bod_20230705_fm_001	bod-tub-dna
tokyo_pfa_dna-tub-bod_20230705_fm_002	tokyo_pfa_dna-tub-bod_20230705_fm_002	bod-tub-dna
tokyo_pfa_dna-tub-bod_20230705_fm_003	tokyo_pfa_dna-tub-bod_20230705_fm_003	bod-tub-dna
tokyo_pfa_dna-tub-bod_20230705_fm_004	tokyo_pfa_dna-tub-bod_20230705_fm_004	bod-tub-dna
tokyo_pfa_dna-tub-bod_20230705_fm_005	tokyo_pfa_dna-tub-bod_20230705_fm_005	bod-tub-dna
tokyo_pfa_dna-tub-bod_20230705_fm_006	tokyo_pfa_dna-tub-bod_20230705_fm_006	bod-tub-dna
tokyo_pfa_dna-tub-bod_20230705_fm_007	tokyo_pfa_dna-tub-bod_20230705_fm_007	bod-tub-dna
tokyo_pfa_dna-tub-bod_20230705_fm_008	tokyo_pfa_dna-tub-bod_20230705_fm_008	bod-tub-dna
tokyo_pfa_dna-tub-bod_20230705_fm_009	tokyo_pfa_dna-tub-bod_20230705_fm_009	bod-tub-dna
tokyo_pfa_dna-tub-bod_20230705_fm_010	tokyo_pfa_dna-tub-bod_20230705_fm_010	bod-tub-dna
tokyo_pfa_dna-tub-bod_20230705_fm_011	tokyo_pfa_dna-tub-bod_20230705_fm_011	bod-tub-dna
tokyo_pfa_nhs-cetn-tub-dna_20230710_fm_point0000_seq0000	tokyo_pfa_nhs-cetn-tub-dna_20230710_fm_point0000_seq0000	
tokyo_pfa_nhs-cetn-tub-dna_20230710_fm_seq0000_2	tokyo_pfa_nhs-cetn-tub-dna_20230710_fm_seq0000_2	
tokyo_pfa_nhs-cetn-tub-dna_20230710_fm_point0001_seq0001	tokyo_pfa_nhs-cetn-tub-dna_20230710_fm_point0001_seq0001	
tokyo_pfa_nhs-cetn-tub-dna_20230710_fm_seq0001_2	tokyo_pfa_nhs-cetn-tub-dna_20230710_fm_seq0001_2	
tokyo_pfa_nhs-cetn-tub-dna_20230710_fm_point0002_seq0002	tokyo_pfa_nhs-cetn-tub-dna_20230710_fm_point0002_seq0002	
