Clade according figure 1	new_filename_iteration5_afterEverythingElse_justDeconvAlign	Cell cycle stage	Spools	Cortical centrin	Apical centrin ring
Glaucophyta	rcc6731_pfa_dna-tub-nhs_20230616_od_s00	mitotic onset	No	-	-
Glaucophyta	rcc6731_pfa_dna-tub-nhs_20230616_od_s01	Mitosis	No	-	-
Glaucophyta	rcc6731_pfa_dna-tub-nhs_20230616_od_s02	Interphase	No	-	-
Glaucophyta	rcc6731_pfa_dna-tub-nhs_20230616_od_s03	Interphase	No	-	-
Glaucophyta	rcc6731_pfa_dna-tub-nhs_20230616_od_s04	Interphase	No	-	-
Rhodophyta	rcc2962_pfa_dna-nhs-tub_20230516_cl_s00	Interphase	No	-	-
Rhodophyta	rcc2962_pfa_dna-nhs-tub_20230516_cl_s00_deconv	Interphase	No	-	-
Rhodophyta	rcc2962_pfa_dna-nhs-tub_20230516_cl_s01	Interphase	No	-	-
Rhodophyta	rcc2962_pfa_dna-nhs-tub_20230516_cl_s01_deconv	Interphase	No	-	-
Rhodophyta	rcc2962_pfa_dna-nhs-tub_20230516_cl_s02	Interphase	No	-	-
Rhodophyta	rcc2962_pfa_dna-nhs-tub_20230516_cl_s02_deconv	Interphase	No	-	-
Rhodophyta	rcc2962_pfa_dna-nhs-tub_20230516_cl_s03	Interphase	No	-	-
Rhodophyta	rcc2962_pfa_dna-nhs-tub_20230516_cl_s03_deconv	Interphase	No	-	-
Rhodophyta	rcc2962_pfa_dna-nhs-tub_20230516_cl_s04	Interphase	No	-	-
Rhodophyta	rcc2962_pfa_dna-nhs-tub_20230516_cl_s04_deconv	Interphase	No	-	-
Rhodophyta	rcc4630_pfa_dna-tub-nhs_20230802_od_s00	Interphase	No	-	-
Rhodophyta	rcc4630_pfa_dna-tub-nhs_20230802_od_s01	Interphase	No	-	-
Rhodophyta	rcc2962_pfa_cetn-tub-dna_20240604_cl_s00	Interphase	No	No	No
Rhodophyta	rcc2962_pfa_cetn-tub-dna_20240604_cl_s01	Interphase	No	No	No
Rhodophyta	rcc2962_pfa_cetn-tub-dna_20240604_cl_s02	Interphase	No	No	No
Rhodophyta	rcc2962_pfa_cetn-tub-dna_20240604_cl_s03	Interphase	No	No	No
Rhodophyta	rcc6310_pfa_dna-tub-nhs_20230802_od_s00	Interphase	No	-	-
Rhodophyta	rcc6310_pfa_dna-tub-nhs_20230802_od_s01	Interphase	No	-	-
Rhodophyta	rcc6310_pfa_dna-tub-nhs_20230802_od_s02	Interphase	No	-	-
Rhodophyta	rcc10669_pfa_cetn-tub-dna_20230803_cl_s00	Interphase	No	No	No
Rhodophyta	rcc10669_pfa_cetn-tub-dna_20230803_cl_s01	Interphase	No	No	No
Rhodophyta	rcc10669_pfa_cetn-tub-dna_20230803_cl_s02	Interphase	No	No	No
Rhodophyta	rcc10669_pfa_cetn-tub-dna_20230803_cl_s03	Interphase	No	No	No
Rhodophyta	rcc10669_pfa_cetn-tub-dna_20230803_cl_s04	Interphase	No	No	No
Rhodophyta	rcc10669_pfa_cetn-tub-dna_20230803_cl_s05	Interphase	No	No	No
Viridiplantae	bmcc129_pfa_dna-tub-cetn_20231201_cl_s00	unknown	No	No	No
Viridiplantae	bmcc129_pfa_dna-tub-cetn_20231201_cl_s00_deconv	Interphase	No	No	No
Viridiplantae	bmcc129_pfa_dna-tub-cetn_20231201_cl_s01	unknown	No	No	No
Viridiplantae	bmcc129_pfa_dna-tub-cetn_20231201_cl_s01_deconv	Interphase	No	No	No
Viridiplantae	bmcc129_pfa_dna-tub-cetn_20231201_cl_s02	unknown	No	No	No
Viridiplantae	bmcc129_pfa_dna-tub-cetn_20231201_cl_s02_deconv	Interphase	No	No	No
Viridiplantae	bmcc129_pfa_dna-tub-cetn_20231201_cl_s03	unknown	No	No	No
Viridiplantae	bmcc129_pfa_dna-tub-cetn_20231201_cl_s03_deconv	Interphase	No	No	No
Viridiplantae	bmcc129_pfa_dna-tub-cetn_20231201_cl_s04	unknown	No	No	No
Viridiplantae	bmcc129_pfa_dna-tub-cetn_20231201_cl_s04_deconv	Interphase	No	No	No
Viridiplantae	bmcc129_pfa_dna-tub-cetn_20231201_cl_s05	unknown	No	No	No
Viridiplantae	bmcc129_pfa_dna-tub-cetn_20231201_cl_s05_deconv	Interphase	No	No	No
Viridiplantae	bmcc129_pfa_dna-tub-cetn_20231201_cl_s06	Interphase	No	No	No
Viridiplantae	bmcc129_pfa_dna-tub-cetn_20231201_cl_s06_deconv	Interphase	No	No	No
Viridiplantae	bmcc208_pfa_cetn-tub-dna_20231208_cl_s00	Interphase	No	No	No
Viridiplantae	bmcc208_pfa_cetn-tub-dna_20231208_cl_s01	Interphase	No	No	No
Viridiplantae	bmcc208_pfa_cetn-tub-dna_20231208_cl_s02	Interphase	No	No	No
Viridiplantae	rccja1_pfa_dna-tub-nhs_20230816_csd_01	Interphase	No	-	-
Viridiplantae	rccja1_pfa_dna-tub-nhs_20230829_csd_01	Mitosis	No	-	-
Viridiplantae	rcc10705_pfa_dna-tub-cetn_20240522_cl_s00	Interphase	No	No	No
Viridiplantae	rcc10705_pfa_dna-tub-cetn_20240522_cl_s01	Interphase	No	No	No
Viridiplantae	rcc10705_pfa_dna-tub-cetn_20240522_cl_s02	Interphase	No	No	No
Viridiplantae	rcc10705_pfa_dna-tub-cetn_20240522_cl_s03	Interphase	No	No	No
Viridiplantae	rcc10705_pfa_dna-nhs-tub_20240522_cl_s00	Interphase	No	-	-
Viridiplantae	rcc10705_pfa_dna-nhs-tub_20240522_cl_s01	Interphase	No	-	-
Viridiplantae	rcc10705_pfa_dna-nhs-tub_20240522_cl_s02	Interphase	No	-	-
Viridiplantae	bmcc394_pfa_dna-cetn-nhs-tub_20240209_od_s00	unknown	No	-	-
Viridiplantae	bmcc394_pfa_dna-cetn-nhs-tub_20240209_od_s01	unknown	No	-	-
Viridiplantae	bmcc311_pfa_cetn-tub-dna_20240117_cl_s00	unknown	No	No	No
Viridiplantae	bmcc311_pfa_cetn-tub-dna_20240117_cl_s01	Interphase	No	No	No
Viridiplantae	bmcc588_pfa_dna-tub-cetn_20240117_cl_s00	Interphase	No	No	No
Viridiplantae	bmcc588_pfa_dna-tub-cetn_20240117_cl_s01	Interphase	No	No	No
Viridiplantae	bmcc588_pfa_dna-tub-cetn_20240117_cl_s02	Interphase	No	No	No
Viridiplantae	bmcc598_pfa_cetn-tub-dna_20240118_cl_s00	Interphase	No	No	No
Viridiplantae	bmcc598_pfa_cetn-tub-dna_20240118_cl_s01	Interphase	No	No	No
Viridiplantae	bmcc598_pfa_cetn-tub-dna_20240118_cl_s02	Interphase	No	No	No
Viridiplantae	bmcc598_pfa_cetn-tub-dna_20240118_cl_s03	Interphase	No	No	No
Viridiplantae	bmcc598_pfa_cetn-tub-dna_20240118_cl_s04	Interphase	No	No	No
Viridiplantae	bmcc606_pfa_dna-cetn-nhs-tub_20240119_od_s00	unknown	No	No	No
Viridiplantae	bmcc606_pfa_dna-cetn-nhs-tub_20240119_od_s01	Interphase	No	No	No
Viridiplantae	bmcc606_pfa_dna-cetn-nhs-tub_20240119_od_s02	Interphase	No	No	No
Viridiplantae	bmcc606_pfa_dna-cetn-nhs-tub_20240119_od_s03	Interphase	No	No	No
Viridiplantae	bmcc606_pfa_dna-cetn-nhs-tub_20240119_od_s04	Interphase, Mitosis	No	No	No
Viridiplantae	rcc6369_pfa_nhs-tub-dna_20230423_od_s00	Interphase	No	-	-
Viridiplantae	rcc6369_pfa_nhs-tub-dna_20230423_od_s01	Interphase	No	-	-
Viridiplantae	rcc6369_pfa_nhs-tub-dna_20230423_od_s02	Interphase	No	-	-
Viridiplantae	bmcc640_pfa_dna-cetn-nhs-tub_20240216_od_s00	Interphase	No	No	No
Viridiplantae	bmcc640_pfa_dna-cetn-nhs-tub_20240216_od_s01	Interphase	No	No	No
Viridiplantae	bmcc640_pfa_dna-cetn-nhs-tub_20240216_od_s02	Interphase	No	No	No
Viridiplantae	bmcc640_pfa_dna-cetn-nhs-tub_20240216_od_s03	Interphase	No	No	No
Viridiplantae	bmcc308_pfa_cetn-tub-dna_20240521_cl_s00	Interphase	No	No	No
Viridiplantae	bmcc308_pfa_cetn-tub-dna_20240521_cl_s01	unknown	No	No	No
Viridiplantae	bmcc308_pfa_cetn-tub-dna_20240521_cl_s02	Interphase	No	No	No
Viridiplantae	bmcc673_pfa_dna-tub-cetn_20240521_cl	Interphase	No	-	-
Viridiplantae	rcc6684_pfa_nhs-tub-dna_20230721_cl_s00	unknown		-	-
Viridiplantae	rcc6684_pfa_nhs-tub-dna_20230721_cl_s00_deconv	Interphase	No	-	-
Viridiplantae	rcc6684_pfa_nhs-tub-dna_20230721_cl_s01	unknown		-	-
Viridiplantae	rcc6684_pfa_nhs-tub-dna_20230721_cl_s01_deconv	Interphase	No	-	-
Viridiplantae	rcc6684_pfa_nhs-tub-dna_20230721_cl_s02	Interphase	No	-	-
Viridiplantae	rcc6684_pfa_nhs-tub-dna_20230721_cl_s02_deconv	Interphase	No	-	-
Viridiplantae	rcc6684_pfa_dna-tub-cetn-nhs_20240425_cl_s00	Interphase	No	No	No
Viridiplantae	rcc6684_pfa_dna-tub-cetn-nhs_20240425_cl_s01	Interphase	No	No	No
Viridiplantae	rcc6684_pfa_dna-tub-cetn-nhs_20240425_cl_s02	Interphase	No	No	No
Viridiplantae	rcc6684_pfa_dna-tub-cetn-nhs_20240425_cl_s02_deconv	Interphase	No	No	No
Viridiplantae	rcc6684_pfa_dna-tub-cetn-nhs_20240425_cl_s03	Interphase	No	No	No
Viridiplantae	rcc6684_pfa_dna-tub-cetn-nhs_20240425_cl_s03_deconv	Interphase	No	No	No
Viridiplantae	rcc6684_pfa_dna-tub-cetn-nhs_20240425_cl_s04	Interphase	No	No	No
Viridiplantae	rcc6684_pfa_dna-tub-cetn-nhs_20240425_cl_s04_deconv	Interphase	No	No	No
Viridiplantae	rcc6684_pfa_dna-tub-cetn-nhs_20240425_cl_s05	Interphase	No	No	No
Viridiplantae	rcc6684_pfa_dna-tub-cetn-nhs_20240425_cl_s05_deconv	Interphase	No	No	No
Viridiplantae	rcc6684_pfa_dna-tub-cetn-nhs_20240425_cl_s06	Interphase	No	No	No
Viridiplantae	rcc6684_pfa_dna-tub-cetn-nhs_20240425_cl_s06_deconv	Interphase	No	No	No
Viridiplantae	rcc6684_pfa_dna-tub-cetn-nhs_20240425_cl_s07	Interphase	No	No	No
Viridiplantae	rcc6684_pfa_dna-tub-cetn-nhs_20240425_cl_s07_deconv	Interphase	No	No	No
Viridiplantae	rcc6684_pfa_dna-tub-cetn-nhs_20240425_cl_s08	Interphase	No	No	No
Viridiplantae	rcc6684_pfa_dna-tub-cetn-nhs_20240425_cl_s08_deconv	Interphase	No	No	No
Viridiplantae	rcc6684_pfa_cetn-tub-dna_20240426_cl_s00	Interphase	No	No	No
Viridiplantae	rcc6684_pfa_cetn-tub-dna_20240426_cl_s01	Interphase	No	No	No
Viridiplantae	bmcc261_pfa_cetn-tub-dna_20240117_cl_s00	unknown	No	No	No
Viridiplantae	bmcc261_pfa_cetn-tub-dna_20240117_cl_s01	unknown	No	No	No
Viridiplantae	bmcc261_pfa_cetn-tub-dna_20240117_cl_s02	unknown	No	No	No
Viridiplantae	bmcc261_pfa_dna-cetn-nhs-tub_20240207_od_s00	unknown	No	No	No
Viridiplantae	bmcc261_pfa_dna-cetn-nhs-tub_20240207_od_s01	unknown	No	No	No
Viridiplantae	bmcc678_pfa_dna-cetn-nhs-tub_20240118_od_s00	Interphase	No	No	No
Viridiplantae	bmcc678_pfa_dna-cetn-nhs-tub_20240118_od_s01	Interphase	No	No	No
Viridiplantae	bmcc678_pfa_dna-cetn-nhs-tub_20240118_od_s02	Interphase	No	No	No
Viridiplantae	bmcc678_pfa_dna-cetn-nhs-tub_20240118_od_s03	Interphase	No	No	No
Viridiplantae	bmcc607_pfa_dna-tub-cetn_20240118_cl_s00	Interphase	No	No	No
Viridiplantae	bmcc607_pfa_dna-tub-cetn_20240118_cl_s01	Interphase	No	No	No
Viridiplantae	bmcc607_pfa_dna-tub-cetn_20240118_cl_s02	Interphase	No	No	No
Viridiplantae	bmcc607_pfa_dna-tub-cetn_20240118_cl_s03	Interphase	No	No	No
Viridiplantae	bmcc607_pfa_dna-tub-cetn_20240118_cl_s04	Interphase	No	No	No
Viridiplantae	bmcc607_pfa_dna-tub-cetn_20240118_cl_s05	Interphase	No	No	No
Viridiplantae	bmcc607_pfa_dna-tub-cetn_20240118_cl_s06	Interphase	No	No	No
Viridiplantae	bmcc607_pfa_dna-tub-cetn_20240118_cl_s07	Interphase	No	No	No
Viridiplantae	bmcc607_pfa_dna-tub-cetn_20240118_cl_s08	Interphase	No	No	No
Viridiplantae	bmcc405_pfa_dna-cetn-nhs-tub_20240119_od_s00	Mitosis	No	No	No
Viridiplantae	bmcc405_pfa_dna-cetn-nhs-tub_20240119_od_s01	Mitosis	No	No	No
Viridiplantae	bmcc405_pfa_dna-cetn-nhs-tub_20240119_od_s02	unknown	No	No	No
Viridiplantae	bmcc405_pfa_dna-cetn-nhs-tub_20240119_od_s03	Interphase	No	No	No
Viridiplantae	bmcc348_pfa_dna-act-nhs-tub_20240203_od_s00	Interphase	No	-	-
Viridiplantae	bmcc348_pfa_dna-act-nhs-tub_20240203_od_s01	Interphase	No	-	-
Viridiplantae	bmcc348_pfa_dna-cetn-nhs-tub_20240203_od	unknown	No	No	No
Viridiplantae	bmcc348_pfa_dna-cetn-nhs-tub_20240208_od_s00	Interphase	No	No	No
Viridiplantae	bmcc348_pfa_dna-cetn-nhs-tub_20240208_od_s01	Interphase	No	No	No
Viridiplantae	bmcc348_pfa_dna-cetn-nhs-tub_20240209_od_s00	Interphase	No	No	No
Viridiplantae	bmcc348_pfa_dna-cetn-nhs-tub_20240209_od_s01	Interphase	No	No	No
Viridiplantae	bmcc680_pfa_dna-tub-cetn_20240521_cl_s00	Interphase	No	No	No
Viridiplantae	bmcc680_pfa_dna-tub-cetn_20240521_cl_s01	Interphase	No	-	-
Viridiplantae	bmcc680_pfa_dna-tub-cetn_20240521_cl_s02	Interphase	No	No	No
Viridiplantae	bmcc680_pfa_dna-tub-cetn_20240521_cl_s03	Interphase	No	No	No
Viridiplantae	bmcc492_pfa_nhs-cetn-tub-dna_20240205_fm_01	Interphase	No	No	No
Viridiplantae	bmcc492_pfa_nhs-cetn-tub-dna_20240205_fm_02	Interphase	No	No	No
Viridiplantae	bmcc492_pfa_nhs-cetn-tub-dna_20240205_fm_03	Interphase	No	No	No
Viridiplantae	bmcc492_pfa_nhs-cetn-tub-dna_20240205_fm_04	Mitosis	No	No	No
Viridiplantae	bmcc746_pfa_nhs-cetn-tub-dna_20240205_fm_01	Interphase	No	-	-
Viridiplantae	bmcc746_pfa_nhs-cetn-tub-dna_20240205_fm_02	Interphase	No	-	-
Viridiplantae	bmcc746_pfa_nhs-cetn-tub-dna_20240205_fm_03	Interphase	No	-	-
Viridiplantae	bmcc746_pfa_nhs-cetn-tub-dna_20240205_fm_04	Interphase	No	-	-
Viridiplantae	bmcc868_pfa_cetn-dna-nhs-tub_20240212_hs_01	Interphase		-	-
Viridiplantae	bmcc868_pfa_cetn-dna-nhs-tub_20240212_hs_02	Interphase		-	-
Viridiplantae	bmcc868_pfa_cetn-dna-nhs-tub_20240212_hs_03	Interphase		-	-
Viridiplantae	bmcc868_pfa_cetn-dna-nhs-tub_20240212_hs_04	Interphase		-	-
Viridiplantae	bmcc868_pfa_cetn-dna-nhs-tub_20240212_hs_05	Interphase		-	-
Viridiplantae	rcc2339_pfa_dna-nhs-tub_20230817_cl_s00	unknown		-	-
Viridiplantae	rcc2339_pfa_dna-nhs-tub_20230817_cl_s00_deconv	unknown		-	-
Viridiplantae	rcc2339_pfa_dna-nhs-tub_20230817_cl_s01	unknown		-	-
Viridiplantae	rcc2339_pfa_dna-nhs-tub_20230817_cl_s01_deconv	unknown		-	-
Viridiplantae	rcc2339_pfa_dna-nhs-tub_20230817_cl_s02	unknown		-	-
Viridiplantae	rcc2339_pfa_dna-nhs-tub_20230817_cl_s02_deconv	unknown	No	-	-
Viridiplantae	rcc2339_pfa_dna-nhs-tub_20230817_cl_s03	unknown		-	-
Viridiplantae	rcc2339_pfa_dna-nhs-tub_20230817_cl_s03_deconv	Interphase	No	-	-
Viridiplantae	rcc2339_pfa_dna-nhs-tub_20230817_cl_s04	Interphase	No	-	-
Viridiplantae	rcc2339_pfa_dna-nhs-tub_20230817_cl_s04_deconv	Interphase	No	-	-
Viridiplantae	rcc2339_pfa_dna-nhs-tub_20230817_cl_s05	unknown		-	-
Viridiplantae	rcc2339_pfa_dna-nhs-tub_20230817_cl_s05_deconv	Interphase	No	-	-
Viridiplantae	rcc2339_pfa_dna-nhs-tub_20230817_cl_s06	unknown		-	-
Viridiplantae	rcc2339_pfa_dna-nhs-tub_20230817_cl_s06_deconv	unknown	No	-	-
Viridiplantae	rcc4656_pfa_cetn-tub-dna_20240604_cl_s00	Interphase	No	No	No
Viridiplantae	rcc4656_pfa_cetn-tub-dna_20240604_cl_s01	Interphase	No	No	No
Viridiplantae	rcc4656_pfa_cetn-tub-dna_20240604_cl_s02	Interphase	No	No	No
Viridiplantae	rcc10822_pfa_cetn-tub-dna_20231025_cl	Interphase	No	No	No
Viridiplantae	rcc10802_pfa_cetn-tub-dna_20231025_cl_s00	Interphase	No	No	No
Viridiplantae	rcc10802_pfa_cetn-tub-dna_20231025_cl_s01	Interphase	No	No	No
Viridiplantae	rcc10802_pfa_cetn-tub-dna_20231025_cl_s02	Interphase	No	No	No
Viridiplantae	rcc856_pfa_nhs-tub-dna_20230523_od	Interphase	No	-	-
Viridiplantae	rcc998_pfa_cetn-tub-dna_20240604_cl_s00	Interphase	No	No	No
Viridiplantae	rcc998_pfa_cetn-tub-dna_20240604_cl_s01	unknown	No	No	No
Viridiplantae	rcc998_pfa_cetn-tub-dna_20240604_cl_s02	Interphase	No	No	No
Viridiplantae	rcc998_pfa_cetn-tub-dna_20240604_cl_s03	Interphase	No	No	No
Viridiplantae	rcc998_pfa_cetn-tub-dna_20240604_cl_s04	unknown	No	No	No
Viridiplantae	rcc3374_pfa_tub-dna-nhs_20230626_cl_s00	unknown		-	-
Viridiplantae	rcc3374_pfa_tub-dna-nhs_20230626_cl_s01	unknown		-	-
Viridiplantae	rcc3374_pfa_tub-dna-nhs_20230626_cl_s02_align	unknown		-	-
Viridiplantae	rcc3374_pfa_tub-dna-nhs_20230626_cl_s02_deconv_align	Interphase	No	-	-
Viridiplantae	rcc3374_pfa_cetn-tub-dna_20230704_cl_s00	Interphase	No	No	No
Viridiplantae	rcc3374_pfa_cetn-tub-dna_20230704_cl_s01	Interphase	No	No	No
Viridiplantae	rcc3374_pfa_cetn-tub-dna_20240604_cl_s00	Interphase	No	No	No
Viridiplantae	rcc3374_pfa_cetn-tub-dna_20240604_cl_s01	Interphase	No	No	No
Viridiplantae	rcc15_pfa_nhs-tub-dna_20230423_od	Interphase	No	-	-
Viridiplantae	rcc1871_pfa_dna-tub-nhs_20230616_od_s00	Interphase	No	-	-
Viridiplantae	rcc1871_pfa_dna-tub-nhs_20230616_od_s01	Interphase	No	-	-
Viridiplantae	rcc4434_pfa_dna-tub-nhs_20230616_od_s00	Interphase	No	-	-
Viridiplantae	rcc4434_pfa_dna-tub-nhs_20230616_od_s01	Interphase	No	-	-
Viridiplantae	rcc6251_pfa_nhs-tub-dna_20230424_csd_01	Interphase	No	-	-
Viridiplantae	rcc6251_pfa_nhs-tub-dna_20230424_csd_02	Interphase	No	-	-
Viridiplantae	rcc6674_pfa_cetn-tub-dna_20231018_cl_s00	Interphase	No	No	No
Viridiplantae	rcc6674_pfa_cetn-tub-dna_20231018_cl_s01	Interphase	No	No	No
Viridiplantae	rcc6674_pfa_cetn-tub-dna_20231018_cl_s02	Interphase	No	No	No
Viridiplantae	rcc6674_pfa_cetn-tub_20231018_cl_s03	Interphase	No	No	No
Viridiplantae	rcc6674_pfa_cetn-tub-dna_20231018_cl_s04	Interphase	No	No	No
Viridiplantae	rcc6674_pfa_cetn-tub-dna_20231018_cl_s05	Interphase	No	No	No
Viridiplantae	bmcc124_pfa_dna-tub-cetn_20231201_cl_s00	Interphase	No	-	-
Viridiplantae	bmcc124_pfa_dna-tub-cetn_20231201_cl_s00_deconv	Interphase	No	-	-
Viridiplantae	bmcc124_pfa_dna-tub-cetn_20231201_cl_s01	unknown		-	-
Viridiplantae	bmcc124_pfa_dna-tub-cetn_20231201_cl_s01_deconv	unknown		-	-
Viridiplantae	bmcc124_pfa_dna-tub-cetn_20231201_cl_s02	unknown		-	-
Viridiplantae	bmcc124_pfa_dna-tub-cetn_20231201_cl_s02_deconv	Interphase	No	No	No
Viridiplantae	bmcc124_pfa_dna-tub-cetn_20231201_cl_s03	unknown		-	-
Viridiplantae	bmcc124_pfa_dna-tub-cetn_20231201_cl_s03_deconv	Interphase	No	-	-
Viridiplantae	bmcc124_pfa_dna-tub-cetn_20231201_cl_s04	unknown		-	-
Viridiplantae	bmcc124_pfa_dna-tub-cetn_20231201_cl_s04_deconv	unknown		-	-
Viridiplantae	bmcc124_pfa_dna-tub-cetn_20231201_cl_s05	unknown		-	-
Viridiplantae	bmcc124_pfa_dna-tub-cetn_20231201_cl_s05_deconv	unknown		No	No
Viridiplantae	bmcc124_pfa_dna-tub-cetn_20231201_cl_s06	Interphase	No	No	No
Viridiplantae	bmcc124_pfa_dna-tub-cetn_20231201_cl_s06_deconv	Interphase	No	No	No
Viridiplantae	bmcc124_pfa_dna-tub-cetn_20231201_cl_s07	Interphase	No	No	No
Viridiplantae	bmcc124_pfa_dna-tub-cetn_20231201_cl_s07_deconv	Interphase	No	No	No
Viridiplantae	bmcc124_pfa_dna-tub-cetn_20231201_cl_s08	Interphase	No	No	No
Viridiplantae	bmcc124_pfa_dna-tub-cetn_20231201_cl_s08_deconv	Interphase	No	No	No
Viridiplantae	rcc10708_pfa_cetn-tub-dna_20231018_cl_s00	Interphase		No	No
Viridiplantae	rcc10708_pfa_cetn-tub-dna_20231018_cl_s01	Interphase	No	No	No
Viridiplantae	rcc10708_pfa_cetn-tub-dna_20231018_cl_s02	unknown		No	No
Viridiplantae	rcc10708_pfa_cetn-tub-dna_20231018_cl_s03	Interphase	No	No	No
Viridiplantae	rcc10708_pfa_cetn-tub-dna_20231018_cl_s04	Interphase	No	No	No
Viridiplantae	rcc417_pfa_nhs-tub-dna_20230423_od_s00	Interphase	No	-	-
Viridiplantae	rcc417_pfa_nhs-tub-dna_20230423_od_s01	Interphase	No	-	-
Viridiplantae	rcc417_pfa_dna-cetn-nhs-tub_20240209_od_s00	Interphase	No	No	No
Viridiplantae	rcc417_pfa_dna-cetn-nhs-tub_20240209_od_s01	Interphase	No	No	No
Viridiplantae	rcc417_pfa_dna-cetn-nhs-tub_20240209_od_s02	Interphase	No	No	No
Viridiplantae	bmcc597_pfa_cetn-tub-dna_20240118_cl_s00	Interphase	No	No	No
Viridiplantae	bmcc597_pfa_cetn-tub-dna_20240118_cl_s01	Interphase	No	No	No
Viridiplantae	bmcc597_pfa_cetn-tub-dna_20240118_cl_s02	Interphase	No	No	No
Viridiplantae	bmcc597_pfa_cetn-tub-dna_20240118_cl_s03	Interphase	No	No	No
Viridiplantae	rcc1805_pfa_nhs-tub-dna_20230423_od_s00	Interphase	No	-	-
Viridiplantae	rcc1805_pfa_nhs-tub-dna_20230423_od_s01	Interphase	No	-	-
Viridiplantae	rcc1805_pfa_nhs-tub-dna_20230423_od_s02	Interphase	No	-	-
Viridiplantae	rcc1805_pfa_dna-cetn-nhs-tub_20240209_od_s00	Interphase	No	No	No
Viridiplantae	rcc1805_pfa_dna-cetn-nhs-tub_20240209_od_s01	Interphase	No	No	No
Viridiplantae	rcc1805_pfa_dna-cetn-nhs-tub_20240209_od_s02	Interphase	No	No	No
Viridiplantae	rcc6234_pfa_dna-tub-cetn_20230522_cl_s00	unknown		No	No
Viridiplantae	rcc6234_pfa_dna-tub-cetn_20230522_cl_s00_deconv	Interphase	No	No	No
Viridiplantae	rcc6234_pfa_dna-tub-cetn_20230522_cl_s01	unknown	No	No	No
Viridiplantae	rcc6234_pfa_dna-tub-cetn_20230522_cl_s01_deconv	Interphase	No	No	No
Viridiplantae	rcc6234_pfa_dna-tub-cetn_20230522_cl_s02	unknown		No	No
Viridiplantae	rcc6234_pfa_dna-tub-cetn_20230522_cl_s02_deconv	unknown		No	No
Viridiplantae	rcc6234_pfa_dna-tub-cetn_20230522_cl_s03	unknown	No	No	No
Viridiplantae	rcc6234_pfa_dna-tub-cetn_20230522_cl_s03_deconv	unknown	No	No	No
Viridiplantae	rcc6234_pfa_dna-tub-cetn_20230522_cl_s04	Interphase	No	No	No
Viridiplantae	rcc6234_pfa_dna-tub-cetn_20230522_cl_s04_deconv	Interphase	No	No	No
Viridiplantae	rcc6234_pfa_dna-tub-cetn_20230522_cl_s05	unknown		No	No
Viridiplantae	rcc6234_pfa_dna-tub-cetn_20230522_cl_s05_deconv	unknown		No	No
Viridiplantae	rcc6234_pfa_dna-tub-cetn_20230522_cl_s06	Interphase	No	No	No
Viridiplantae	rcc6234_pfa_dna-tub-cetn_20230522_cl_s06_deconv	Interphase	No	No	No
Viridiplantae	rcc6234_pfa_dna-tub-cetn_20230522_cl_s07	Interphase	No	No	No
Viridiplantae	rcc6234_pfa_dna-tub-cetn_20230522_cl_s07_deconv	Interphase	No	No	No
Viridiplantae	rcc6234_pfa_dna-tub-cetn_20230522_cl_s08	Interphase	No	No	No
Viridiplantae	rcc6234_pfa_dna-tub-cetn_20230522_cl_s09	unknown		No	No
Viridiplantae	rcc6234_pfa_dna-tub-cetn_20230522_cl_s09_deconv	unknown		No	No
Viridiplantae	rcc6234_pfa_dna-tub-cetn_20230522_cl_s10	Interphase	No	No	No
Viridiplantae	rcc6234_pfa_dna-tub-cetn_20230522_cl_s10_deconv	Interphase	No	No	No
Viridiplantae	rcc6234_pfa_dna-tub-cetn_20230522_cl_s11	Interphase	No	No	No
Viridiplantae	rcc6234_pfa_dna-tub-cetn_20230522_cl_s11_deconv	Interphase	No	No	No
Viridiplantae	rcc6234_pfa_dna-tub-cetn_20230522_cl_s12	Interphase	No	No	No
Viridiplantae	rcc6234_pfa_dna-tub-cetn_20230522_cl_s12_deconv	Interphase	No	No	No
Viridiplantae	rcc10722_pfa_dna-tub-nhs_20230616_od	Interphase	No	-	-
Viridiplantae	bmcc122_pfa_cetn-tub-dna_20231208_cl_s00	Interphase	No	No	No
Viridiplantae	bmcc122_pfa_cetn-tub-dna_20231208_cl_s01	Interphase	No	No	No
Viridiplantae	bmcc122_pfa_cetn-tub-dna_20231208_cl_s02	Interphase	No	No	No
Viridiplantae	bmcc121_pfa_cetn-tub-dna_20231208_cl_s00	Interphase	No	No	No
Viridiplantae	bmcc121_pfa_cetn-tub-dna_20231208_cl_s01	Interphase	No	No	No
Viridiplantae	bmcc121_pfa_cetn-tub-dna_20231208_cl_s02	Interphase	No	No	No
Viridiplantae	bmcc121_pfa_cetn-tub-dna_20231208_cl_s03	Interphase	No	No	No
Viridiplantae	rcc5249_pfa_cetn-tub-dna_20230718_cl_s00	Interphase	No	No	No
Viridiplantae	rcc5249_pfa_cetn-tub-dna_20230718_cl_s01	Interphase	No	No	No
Viridiplantae	rcc5249_pfa_cetn-tub-dna_20230718_cl_s02	Interphase	No	No	No
Viridiplantae	rcc5249_pfa_cetn-tub-dna_20230718_cl_s03	Interphase	No	No	No
Viridiplantae	rcc5249_pfa_cetn-tub-dna_20230718_cl_s04	Interphase	No	No	No
Viridiplantae	rcc5249_pfa_cetn-tub-dna_20230718_cl_s05	Interphase	No	No	No
